Program ID,University,degree,Funding Opportunities,link
4655,Chemnitz University of Technology,Web Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4655/
3871,Reutlingen University,ESB: International Business (BSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3871/
9987,Zeppelin University,"BSc in Management, Economics & Social Sciences | MES",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9987/
4552,Karlsruhe Institute of Technology,"Financial Engineering (MSc, Executive)",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4552/
4812,Technische Universität Ilmenau,Bachelor of Science in Biomedical Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4812/
3660,Constructor University,BSc in Chemistry and Biotechnology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3660/
4162,Technische Hochschule Lübeck,"Biomedical Engineering, Master of Science",Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4162/
3778,Hochschule Bonn-Rhein-Sieg,Biomedical Sciences (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3778/
4645,Julius-Maximilians-Universität Würzburg,"Biophysics, Master of Science",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4645/
6350,University of Konstanz,Chemistry (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6350/
4640,Julius-Maximilians-Universität Würzburg,"Ecology, Master of Science",No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4640/
6359,University of Cologne,Economic Research – MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6359/
4042,University of Konstanz,Economics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4042/
5441,University of Cologne,Economics – MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5441/
8584,Julius-Maximilians-Universität Würzburg,Exercise Science & Training,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8584/
5455,University of Cologne,Health Economics – MSc,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5455/
3816,Dresden University of Technology,Hydro Science and Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3816/
7736,Technical University of Munich,Land Management and Geospatial Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7736/
4365,Ruhr-Universität Bochum,Lasers and Photonics (Master of Science),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4365/
4878,Leibniz University Hannover,Philosophy of Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4878/
4604,Goethe University Frankfurt,Management Science (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4604/
4340,Friedrich Schiller University Jena,Master of Science Biochemistry,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4340/
7872,Ludwig-Maximilians-Universität München,MSc Astrophysics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7872/
4609,Freie Universität Berlin,MSc Biochemistry,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4609/
8982,Ulm University,Master of Science in Biology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8982/
5298,Freie Universität Berlin,MSc Biology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5298/
4813,Technische Universität Ilmenau,Master of Science in Biomedical Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4813/
7077,University of Passau,MSc Business Administration,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7077/
5322,Friedrich Schiller University Jena,MSc Business Mathematics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5322/
4692,Ulm University,MSc Chemical Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4692/
6938,Ulm University,MSc Chemistry,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6938/
3706,Freie Universität Berlin,Master of Science in Chemistry,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3706/
5303,Friedrich Schiller University Jena,MSc Chemistry of Materials,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5303/
4236,Trier University,Master of Science in Economics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4236/
4208,Ludwig-Maximilians-Universität München,Master of Science in Economics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4208/
3746,Carl von Ossietzky University of Oldenburg,Master of Science in Engineering Physics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3746/
4185,Technical University of Munich,Master of Science in Environmental Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4185/
3927,Technical University of Munich,Master of Science in Green Electronics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3927/
3600,Technical University of Munich,Master of Science in Industrial Chemistry,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3600/
3860,Nürtingen-Geislingen University,Master of Science in International Finance,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3860/
5590,Ludwig-Maximilians-Universität München,MSc International Health,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5590/
4253,Kühne Logistics University,Master of Science in International Management,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4253/
6122,Kiel University,Master of Science in Mathematical Finance,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6122/
5204,Friedrich Schiller University Jena,MSc Mathematics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5204/
4852,Leibniz University Hannover,Master of Science in Mathematics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4852/
4708,Friedrich Schiller University Jena,MSc Medical Photonics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4708/
4823,Technische Universität Ilmenau,Master of Science in Micro- and Nanotechnologies,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4823/
4000,Friedrich Schiller University Jena,MSc Molecular Medicine,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4000/
4525,Paderborn University,Optoelectronics & Photonics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4525/
7156,RWTH Aachen University,Master of Science in Periodontology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7156/
6111,Ulm University,Master of Science in Physics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6111/
6301,University of Regensburg,Master of Science in Physics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6301/
4316,University of Münster,Master of Science in Physics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4316/
7874,Ludwig-Maximilians-Universität München,MSc Physics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7874/
8606,Karlsruhe Institute of Technology,Master of Science in Physics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8606/
8949,TU Dortmund University,Master of Science in Physics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8949/
8400,Technical University of Darmstadt,MSc Physics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8400/
9785,Ruhr-Universität Bochum,MSc Physics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/9785/
4154,Freie Universität Berlin,Master of Science in Physics,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4154/
3701,Aalen University,Master of Science in Polymer Technology,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3701/
4274,Kiel University,MSc in Quantitative Economics,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4274/
3978,Leibniz University Hannover,Master of Science Landscape Architecture,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3978/
6568,University of Münster,MSc Mathematics Münster,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6568/
4359,University of Freiburg,Master of Science Physics (MSc),No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4359/
5324,Technical University of Munich,Master's in Consumer Science (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/5324/
8269,Humboldt-Universität zu Berlin,Master's in Optical Sciences,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8269/
3873,Technical University of Munich,Mathematical Finance and Actuarial Science,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/3873/
4696,University of Potsdam,MSc Cognitive Science,No,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/4696/
8297,FAU Erlangen-Nürnberg,MSc Materials Science and Engineering,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/8297/
6363,University of Konstanz,Nanoscience (MSc),Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/6363/
7045,Ludwig-Maximilians-Universität München,PhD Oral Sciences,Yes,https://www2.daad.de/deutschland/studienangebote/international-programmes/en/detail/7045/
